alias_clean,substance_clean,alias_type,source
cadrofloxacino,cadrofloxacin,chembl_synonym,chembl
emepronium,emepronium,chembl_synonym,chembl
emepronium cation,emepronium,chembl_synonym,chembl
emepronium ion,emepronium,chembl_synonym,chembl
butamisol,butamisole,chembl_synonym,chembl
butamisole,butamisole,chembl_synonym,chembl
buzepidonum,buzepide,chembl_synonym,chembl
r-658,buzepide,chembl_synonym,chembl
captodiame,captodiame,chembl_synonym,chembl
captodiame,captodiame,ban,chembl
captodiame,captodiame,chembl_synonym,chembl
captodiamine,captodiame,chembl_synonym,chembl
captodiamine,captodiame,chembl_synonym,chembl
captodiamo,captodiame,chembl_synonym,chembl
dazoprida,dazopride,chembl_synonym,chembl
dazopride,dazopride,chembl_synonym,chembl
butoprozina,butoprozine,chembl_synonym,chembl
butoprozine,butoprozine,chembl_synonym,chembl
enolicam,enolicam,chembl_synonym,chembl
delucemina,delucemine,chembl_synonym,chembl
delucemine,delucemine,chembl_synonym,chembl
delucemine,delucemine,chembl_synonym,chembl
bidimazium cation,bidimazium,chembl_synonym,chembl
bidimazium ion,bidimazium,chembl_synonym,chembl
butriptilina,butriptyline,chembl_synonym,chembl
butriptyline,butriptyline,chembl_synonym,chembl
butriptyline,butriptyline,ban,chembl
butriptyline,butriptyline,chembl_synonym,chembl
butriptyline,butriptyline,chembl_synonym,chembl
evadene,butriptyline,trade_name,chembl
evadyne,butriptyline,trade_name,chembl
emilium cation,emilium,chembl_synonym,chembl
emilium ion,emilium,chembl_synonym,chembl
embramina,embramine,chembl_synonym,chembl
embramine,embramine,ban,chembl
embramine,embramine,chembl_synonym,chembl
butropium cation,butropium,chembl_synonym,chembl
butropium ion,butropium,chembl_synonym,chembl
acebutolol related compound b,diacetolol,chembl_synonym,chembl
acebutolol related compound b,diacetolol,chembl_synonym,chembl
diacetolol,diacetolol,ban,chembl
diacetolol,diacetolol,chembl_synonym,chembl
biclodil,biclodil,chembl_synonym,chembl
buserelin,buserelin,chembl_synonym,chembl
buserelin,buserelin,ban,chembl
buserelin,buserelin,chembl_synonym,chembl
buserelin,buserelin,chembl_synonym,chembl
buserelin,buserelin,chembl_synonym,chembl
buserelina,buserelin,chembl_synonym,chembl
busereline,buserelin,chembl_synonym,chembl
dodeclonium cation,dodeclonium,chembl_synonym,chembl
dodeclonium ion,dodeclonium,chembl_synonym,chembl
hexacyclonic acid,hexacyclonate,chembl_synonym,chembl
diponium,dipenine,chembl_synonym,chembl
diponium cation,dipenine,chembl_synonym,chembl
diponium ion,dipenine,chembl_synonym,chembl
etipirium cation,etipirium,chembl_synonym,chembl
etipirium ion,etipirium,chembl_synonym,chembl
detomidina,detomidine,chembl_synonym,chembl
detomidine,detomidine,ban,chembl
detomidine,detomidine,chembl_synonym,chembl
detomidine,detomidine,chembl_synonym,chembl
detomidine,detomidine,chembl_synonym,chembl
estrazinol,estrazinol,chembl_synonym,chembl
droclidinium cation,droclidinium,chembl_synonym,chembl
droclidinium ion,droclidinium,chembl_synonym,chembl
esproquina,esproquin,chembl_synonym,chembl
esproquine,esproquin,chembl_synonym,chembl
feniodium cation,feniodium,chembl_synonym,chembl
feniodium ion,feniodium,chembl_synonym,chembl
domazolina,domazoline,chembl_synonym,chembl
domazoline,domazoline,chembl_synonym,chembl
sch 13166 d,domazoline,chembl_synonym,chembl
sch-13166d,domazoline,chembl_synonym,chembl
hedaquinium cation,hedaquinium,chembl_synonym,chembl
hedaquinium ion,hedaquinium,chembl_synonym,chembl
fantridona,fantridone,chembl_synonym,chembl
fantridone,fantridone,ban,chembl
fantridone,fantridone,chembl_synonym,chembl
dorastina,dorastine,chembl_synonym,chembl
dorastine,dorastine,chembl_synonym,chembl
nsc-306726,dorastine,chembl_synonym,chembl
exaprolol,exaprolol,chembl_synonym,chembl
carbolonium,hexcarbacholine,chembl_synonym,chembl
hexcarbacholine,hexcarbacholine,ban,chembl
hexcarbacholine cation,hexcarbacholine,chembl_synonym,chembl
hexcarbacholine ion,hexcarbacholine,chembl_synonym,chembl
difencloxazina,difencloxazine,chembl_synonym,chembl
difencloxazine,difencloxazine,chembl_synonym,chembl
diphenchloxazine,difencloxazine,chembl_synonym,chembl
dimecolonium cation,dimecolonium,chembl_synonym,chembl
dimecolonium ion,dimecolonium,chembl_synonym,chembl
dicolinium cation,dicolinium,chembl_synonym,chembl
dicolinium ion,dicolinium,chembl_synonym,chembl
"1-octadecanamine, n,n-dimethyl",dymanthine,chembl_synonym,chembl
dimantina,dymanthine,chembl_synonym,chembl
dimantine,dymanthine,chembl_synonym,chembl
dimethyl stearamine,dymanthine,chembl_synonym,chembl
diisopromina,diisopromine,chembl_synonym,chembl
diisopromine,diisopromine,chembl_synonym,chembl
diisopromine,diisopromine,chembl_synonym,chembl
disopromine,diisopromine,chembl_synonym,chembl
r-253,diisopromine,chembl_synonym,chembl
droxacin,droxacin,chembl_synonym,chembl
droxacine,droxacin,chembl_synonym,chembl
droxacino,droxacin,chembl_synonym,chembl
"furo(2,3-g)quinoline-7-carboxylic acid, 5-ethyl-2,3,5,8-tetrahydro-8-oxo",droxacin,chembl_synonym,chembl
heteronium cation,heteronium,chembl_synonym,chembl
heteronium ion,heteronium,chembl_synonym,chembl
indrilina,indriline,chembl_synonym,chembl
indriline,indriline,chembl_synonym,chembl
letimida,letimide,chembl_synonym,chembl
letimide,letimide,chembl_synonym,chembl
ketimipramina,ketipramine,chembl_synonym,chembl
ketimipramine,ketipramine,chembl_synonym,chembl
ah-23844 free base,lavoltidine,chembl_synonym,chembl
lavoltidina,lavoltidine,chembl_synonym,chembl
lavoltidine,lavoltidine,ban,chembl
lavoltidine,lavoltidine,chembl_synonym,chembl
lavoltidine,lavoltidine,chembl_synonym,chembl
hoquizil,hoquizil,chembl_synonym,chembl
hoquizilo,hoquizil,chembl_synonym,chembl
laurolinium cation,laurolinium,chembl_synonym,chembl
laurolinium ion,laurolinium,chembl_synonym,chembl
dimethoxanate,dimethoxanate,chembl_synonym,chembl
dimethoxanate,dimethoxanate,ban,chembl
dimethoxanate,dimethoxanate,chembl_synonym,chembl
dimetoxanato,dimethoxanate,chembl_synonym,chembl
ck-0569,ipexidine,chembl_synonym,chembl
ipexidina,ipexidine,chembl_synonym,chembl
ipexidine,ipexidine,chembl_synonym,chembl
laudexium cation,laudexium,chembl_synonym,chembl
laudexium ion,laudexium,chembl_synonym,chembl
laidlomicina,laidlomycin propionate,chembl_synonym,chembl
laidlomycin,laidlomycin propionate,ban,chembl
laidlomycin,laidlomycin propionate,chembl_synonym,chembl
laidlomycine,laidlomycin propionate,chembl_synonym,chembl
fetoxilate,fetoxylate,ban,chembl
fetoxilate,fetoxylate,chembl_synonym,chembl
fetoxilato,fetoxylate,chembl_synonym,chembl
fetoxylate,fetoxylate,chembl_synonym,chembl
deditonium cation,deditonium,chembl_synonym,chembl
deditonium ion,deditonium,chembl_synonym,chembl
menabitan,menabitan,chembl_synonym,chembl
menabitane,menabitan,chembl_synonym,chembl
piridicilina,piridicillin,chembl_synonym,chembl
piridicillin,piridicillin,chembl_synonym,chembl
piridicilline,piridicillin,chembl_synonym,chembl
cilobamina,cilobamine,chembl_synonym,chembl
cilobamine,cilobamine,chembl_synonym,chembl
clobamine,cilobamine,chembl_synonym,chembl
dotefonium cation,dotefonium,chembl_synonym,chembl
dotefonium ion,dotefonium,chembl_synonym,chembl
carbifene,carbiphene,ban,chembl
carbifene,carbiphene,chembl_synonym,chembl
carbifeno,carbiphene,chembl_synonym,chembl
ciclotropium cation,ciclotropium,chembl_synonym,chembl
ciclotropium ion,ciclotropium,chembl_synonym,chembl
cyclotropium,ciclotropium,chembl_synonym,chembl
abbott-40728 free base,cetocycline,chembl_synonym,chembl
.beta.-chelocardin,cetocycline,chembl_synonym,chembl
cetociclina,cetocycline,chembl_synonym,chembl
cetocycline,cetocycline,chembl_synonym,chembl
cetotetrine,cetocycline,chembl_synonym,chembl
chelocardin,cetocycline,chembl_synonym,chembl
tri-chelocardin,cetocycline,chembl_synonym,chembl
ciprostene,ciprostene,chembl_synonym,chembl
ciprosteno,ciprostene,chembl_synonym,chembl
bucainida,bucainide,chembl_synonym,chembl
bucainide,bucainide,chembl_synonym,chembl
betoxicaina,betoxycaine,chembl_synonym,chembl
betoxycaine,betoxycaine,chembl_synonym,chembl
halopenium cation,halopenium,chembl_synonym,chembl
halopenium ion,halopenium,chembl_synonym,chembl
bietamiverina,bietamiverine,chembl_synonym,chembl
bietamiverine,bietamiverine,chembl_synonym,chembl
bromadolina,bromadoline,chembl_synonym,chembl
bromadoline,bromadoline,chembl_synonym,chembl
clotixamida,clothixamide,chembl_synonym,chembl
clotixamide,clothixamide,chembl_synonym,chembl
xenisalato,biphenamine,chembl_synonym,chembl
xenysalate,biphenamine,chembl_synonym,chembl
xenysalate,biphenamine,ban,chembl
xenysalate,biphenamine,chembl_synonym,chembl
feniripol,fenyripol,chembl_synonym,chembl
fenyripol,fenyripol,chembl_synonym,chembl
dectaflur,dectaflur,chembl_synonym,chembl
dectaflur,dectaflur,usan,chembl
sk&f 38094,dectaflur,chembl_synonym,chembl
etintidina,etintidine,chembl_synonym,chembl
etintidine,etintidine,chembl_synonym,chembl
dipiproverina,dipiproverine,chembl_synonym,chembl
dipiproverine,dipiproverine,chembl_synonym,chembl
dapoxetina,dapoxetine,chembl_synonym,chembl
dapoxetine,dapoxetine,chembl_synonym,chembl
dapoxetine,dapoxetine,chembl_synonym,chembl
dapoxetine,dapoxetine,chembl_synonym,chembl
dapoxetine,dapoxetine,chembl_synonym,chembl
kutub,dapoxetine,chembl_synonym,chembl
ly-210448,dapoxetine,chembl_synonym,chembl
olaflur,olaflur,ban,chembl
olaflur,olaflur,chembl_synonym,chembl
olaflur,olaflur,usan,chembl
sk&f 38095,olaflur,chembl_synonym,chembl
aclatonium cation,aclatonium,chembl_synonym,chembl
aclatonium ion,aclatonium,chembl_synonym,chembl
benzopyrronium cation,benzopyrronium,chembl_synonym,chembl
benzopyrronium ion,benzopyrronium,chembl_synonym,chembl
ciprolidol,cyprolidol,chembl_synonym,chembl
cyprolidol,cyprolidol,chembl_synonym,chembl
etoformin,etoformin,chembl_synonym,chembl
etoformina,etoformin,chembl_synonym,chembl
etoformine,etoformin,chembl_synonym,chembl
dofamium cation,dofamium,chembl_synonym,chembl
dofamium ion,dofamium,chembl_synonym,chembl
hoe-019,fenclexonium,chembl_synonym,chembl
butopyrammonium cation,butopyrammonium,chembl_synonym,chembl
butopyrammonium ion,butopyrammonium,chembl_synonym,chembl
diamocaina,diamocaine,chembl_synonym,chembl
diamocaine,diamocaine,ban,chembl
diamocaine,diamocaine,chembl_synonym,chembl
dihexiverina,dihexyverine,chembl_synonym,chembl
dihexyverine,dihexyverine,chembl_synonym,chembl
dihexyverine,dihexyverine,chembl_synonym,chembl
difenoximida,difenoximide,chembl_synonym,chembl
difenoximide,difenoximide,chembl_synonym,chembl
a 3217,ocfentanil,chembl_synonym,chembl
ocfentanil,ocfentanil,chembl_synonym,chembl
ocfentanilo,ocfentanil,chembl_synonym,chembl
ocfentanyl,ocfentanil,chembl_synonym,chembl
cipenamina,cypenamine,chembl_synonym,chembl
cypenamine,cypenamine,ban,chembl
cypenamine,cypenamine,chembl_synonym,chembl
ethomoxane,ethomoxane,ban,chembl
ethomoxane,ethomoxane,chembl_synonym,chembl
etomoxano,ethomoxane,chembl_synonym,chembl
f-883,ethomoxane,chembl_synonym,chembl
amantanium cation,amantanium,chembl_synonym,chembl
amantanium ion,amantanium,chembl_synonym,chembl
amezinium cation,amezinium,chembl_synonym,chembl
amezinium ion,amezinium,chembl_synonym,chembl
demethylorphenadrine,tofenacin,chembl_synonym,chembl
j8.547b,tofenacin,chembl_synonym,chembl
nororphenadrine,tofenacin,chembl_synonym,chembl
tofenacin,tofenacin,ban,chembl
tofenacin,tofenacin,chembl_synonym,chembl
tofenacina,tofenacin,chembl_synonym,chembl
tofenacine,tofenacin,chembl_synonym,chembl
daledalin,daledalin,chembl_synonym,chembl
daledalina,daledalin,chembl_synonym,chembl
daledaline,daledalin,chembl_synonym,chembl
dibrospidium cation,dibrospidium,chembl_synonym,chembl
dibrospidium ion,dibrospidium,chembl_synonym,chembl
etafedrina,etafedrine,chembl_synonym,chembl
(-)-etafedrine,etafedrine,chembl_synonym,chembl
etafedrine,etafedrine,ban,chembl
etafedrine,etafedrine,chembl_synonym,chembl
"etafedrine, (-)-",etafedrine,chembl_synonym,chembl
menetryl,etafedrine,chembl_synonym,chembl
novedrin,etafedrine,chembl_synonym,chembl
entsufon,entsufon,chembl_synonym,chembl
octafonium cation,octafonium,chembl_synonym,chembl
octafonium ion,octafonium,chembl_synonym,chembl
cloroperona,cloroperone,chembl_synonym,chembl
cloroperone,cloroperone,chembl_synonym,chembl
fubrogonium cation,fubrogonium,chembl_synonym,chembl
fubrogonium ion,fubrogonium,chembl_synonym,chembl
difluanazina,difluanine,chembl_synonym,chembl
difluanazine,difluanine,chembl_synonym,chembl
famotina,famotine,chembl_synonym,chembl
famotine,famotine,chembl_synonym,chembl
azanator,azanator,chembl_synonym,chembl
(3-phenoxypropyl)quanidine,guanoxyfen,chembl_synonym,chembl
"guanidine, (3-phenoxypropyl)",guanoxyfen,chembl_synonym,chembl
guanoxifeno,guanoxyfen,chembl_synonym,chembl
guanoxyfen,guanoxyfen,chembl_synonym,chembl
guanoxyfene,guanoxyfen,chembl_synonym,chembl
hp-1598,guanoxyfen,chembl_synonym,chembl
buthalitone,buthalital,chembl_synonym,chembl
thialbutone,buthalital,chembl_synonym,chembl
alpha-pipradol,pipradrol,chembl_synonym,chembl
gerodyl,pipradrol,chembl_synonym,chembl
mrd-108,pipradrol,chembl_synonym,chembl
pipradol,pipradrol,chembl_synonym,chembl
pipradrol,pipradrol,chembl_synonym,chembl
pipradrol,pipradrol,ban,chembl
pipradrol,pipradrol,chembl_synonym,chembl
pipralon,pipradrol,chembl_synonym,chembl
piridrol,pipradrol,chembl_synonym,chembl
pyridrol,pipradrol,chembl_synonym,chembl
pyridrole,pipradrol,chembl_synonym,chembl
glicetanile,glicetanile,chembl_synonym,chembl
glicetanilo,glicetanile,chembl_synonym,chembl
furazolium cation,furazolium,chembl_synonym,chembl
furazolium ion,furazolium,chembl_synonym,chembl
nelezaprina,nelezaprine,chembl_synonym,chembl
nelezaprine,nelezaprine,chembl_synonym,chembl
gr 114297x,picumeterol,chembl_synonym,chembl
gr-114297x,picumeterol,chembl_synonym,chembl
gr-114297x (picumeterol),picumeterol,chembl_synonym,chembl
picumeterol,picumeterol,ban,chembl
picumeterol,picumeterol,chembl_synonym,chembl
poldine,poldine,chembl_synonym,chembl
fluotracen,fluotracen,chembl_synonym,chembl
fluotracene,fluotracen,chembl_synonym,chembl
fluotraceno,fluotracen,chembl_synonym,chembl
octriptilina,octriptyline,chembl_synonym,chembl
octriptyline,octriptyline,chembl_synonym,chembl
galdansetron,galdansetron,ban,chembl
galdansetron,galdansetron,chembl_synonym,chembl
gr 81225x,galdansetron,chembl_synonym,chembl
gr81225x,galdansetron,chembl_synonym,chembl
gr-81225x (as the base),galdansetron,chembl_synonym,chembl
nantradol,nantradol,chembl_synonym,chembl
neramexane,neramexane,chembl_synonym,chembl
neramexane,neramexane,chembl_synonym,chembl
neramexano,neramexane,chembl_synonym,chembl
metalkonium cation,metalkonium,chembl_synonym,chembl
metalkonium ion,metalkonium,chembl_synonym,chembl
nitramisol,nitramisole,chembl_synonym,chembl
nitramisole,nitramisole,chembl_synonym,chembl
nemazolina,nemazoline,chembl_synonym,chembl
nemazoline,nemazoline,chembl_synonym,chembl
sch 40054,nemazoline,chembl_synonym,chembl
sch-40054,nemazoline,chembl_synonym,chembl
p-(chlorosulfamoyl)benzoic acid,monalazone,chembl_synonym,chembl
mirisetron,mirisetron,chembl_synonym,chembl
mefenorex,mefenorex,chembl_synonym,chembl
mefenorex,mefenorex,chembl_synonym,chembl
nexeridina,nexeridine,chembl_synonym,chembl
nexeridine,nexeridine,chembl_synonym,chembl
guanisoquina,guanisoquin,chembl_synonym,chembl
guanisoquine,guanisoquin,chembl_synonym,chembl
pinoxepin,pinoxepin,chembl_synonym,chembl
pinoxepina,pinoxepin,chembl_synonym,chembl
pinoxepine,pinoxepin,chembl_synonym,chembl
pimetina,pimetine,chembl_synonym,chembl
pimetine,pimetine,chembl_synonym,chembl
ambicromil,probicromil,ban,chembl
ambicromil,probicromil,chembl_synonym,chembl
ambicromilo,probicromil,chembl_synonym,chembl
meobentina,meobentine,chembl_synonym,chembl
meobentine,meobentine,chembl_synonym,chembl
ci-427,prodilidine,chembl_synonym,chembl
prodilidina,prodilidine,chembl_synonym,chembl
prodilidine,prodilidine,chembl_synonym,chembl
"methanesulfonic acid, iodo-",methiodal,chembl_synonym,chembl
methiodal,methiodal,chembl_synonym,chembl
pirbenicilina,pirbenicillin,chembl_synonym,chembl
pirbenicillin,pirbenicillin,chembl_synonym,chembl
pirbenicilline,pirbenicillin,chembl_synonym,chembl
mioflazina,mioflazine,chembl_synonym,chembl
mioflazine,mioflazine,ban,chembl
mioflazine,mioflazine,chembl_synonym,chembl
methiomeprazine,methiomeprazine,chembl_synonym,chembl
metiomeprazina,methiomeprazine,chembl_synonym,chembl
pirandamina,pirandamine,chembl_synonym,chembl
pirandamine,pirandamine,chembl_synonym,chembl
1-methylyohimbane,mimbane,chembl_synonym,chembl
mimbane,mimbane,chembl_synonym,chembl
mimbrano,mimbane,chembl_synonym,chembl
nsc-76808,mimbane,chembl_synonym,chembl
risotilida,risotilide,chembl_synonym,chembl
risotilide,risotilide,chembl_synonym,chembl
bay-4503 free base,propiram,chembl_synonym,chembl
ids-np-016(sect.2),propiram,chembl_synonym,chembl
propiram,propiram,ban,chembl
propiram,propiram,chembl_synonym,chembl
piroglirida,pirogliride,chembl_synonym,chembl
pirogliride,pirogliride,chembl_synonym,chembl
metoserpate,metoserpate,ban,chembl
metoserpate,metoserpate,chembl_synonym,chembl
metoserpato,metoserpate,chembl_synonym,chembl
pacitran,metoserpate,chembl_synonym,chembl
lucaine,piridocaine,chembl_synonym,chembl
pd-14,piridocaine,chembl_synonym,chembl
piridocaina,piridocaine,chembl_synonym,chembl
piridocaine,piridocaine,chembl_synonym,chembl
pt-14,piridocaine,chembl_synonym,chembl
guaiacolsulfonate,guaiacolsulfonic acid,chembl_synonym,chembl
sulfogaiacol,guaiacolsulfonic acid,chembl_synonym,chembl
sulfoguayacol,guaiacolsulfonic acid,chembl_synonym,chembl
piquizil,piquizil,chembl_synonym,chembl
piquizilo,piquizil,chembl_synonym,chembl
5-methyldihydromorphinone,metopon,chembl_synonym,chembl
ids-nm-006,metopon,chembl_synonym,chembl
methyldihydromorphinone,metopon,chembl_synonym,chembl
metopon,metopon,ban,chembl
metopon,metopon,chembl_synonym,chembl
pirralkonium cation,pirralkonium,chembl_synonym,chembl
pirralkonium ion,pirralkonium,chembl_synonym,chembl
mebezonium cation,mebezonium,chembl_synonym,chembl
mebezonium ion,mebezonium,chembl_synonym,chembl
anopridine,piminodine,chembl_synonym,chembl
cimadon,piminodine,chembl_synonym,chembl
ids-np-012,piminodine,chembl_synonym,chembl
pimadin,piminodine,chembl_synonym,chembl
pimadin (analgesic),piminodine,chembl_synonym,chembl
pimadine,piminodine,chembl_synonym,chembl
piminodina,piminodine,chembl_synonym,chembl
piminodine,piminodine,ban,chembl
piminodine,piminodine,chembl_synonym,chembl
pentamethonium cation,pentamethonium,chembl_synonym,chembl
pentamethonium ion,pentamethonium,chembl_synonym,chembl
oxadimedina,oxadimedine,chembl_synonym,chembl
oxadimedine,oxadimedine,chembl_synonym,chembl
pridefina,pridefine,chembl_synonym,chembl
pridefine,pridefine,chembl_synonym,chembl
renitolina,paranyline,chembl_synonym,chembl
renytoline,paranyline,chembl_synonym,chembl
tipropidil,tipropidil,chembl_synonym,chembl
quinazosin,quinazosin,chembl_synonym,chembl
quinazosina,quinazosin,chembl_synonym,chembl
quinazosine,quinazosin,chembl_synonym,chembl
oxitefonium cation,oxitefonium,chembl_synonym,chembl
oxitefonium ion,oxitefonium,chembl_synonym,chembl
tiodonium cation,tiodonium,chembl_synonym,chembl
tiodonium ion,tiodonium,chembl_synonym,chembl
tioperidona,tioperidone,chembl_synonym,chembl
tioperidone,tioperidone,chembl_synonym,chembl
pareptida,pareptide,chembl_synonym,chembl
pareptide,pareptide,chembl_synonym,chembl
pentizidona,pentizidone,chembl_synonym,chembl
